file_path,width,height,red_ratio,red_moment_1,red_moment_2,green_ratio,green_moment_1,green_moment_2,blue_ratio,blue_moment_1,blue_moment_2,focus,luminance,luminance_std,all_edges,v_edges,h_edges,d_edges,orientation,simplicity,dif_hues,faces,faces_area,smiles,rule_of_thirds,static_saliency,rank_sum,fps,size,shackiness,motion_mag,fg_area,shadow_area,bg_area,camera_move,focus_diff,gabor_0,gabor_15,gabor_30,gabor_45,gabor_60,gabor_75,gabor_90,gabor_105,gabor_120,gabor_135,gabor_150,gabor_165,EH_0,EH_1,EH_2,EH_3,EH_4,EH_5,EH_6,EH_7,EH_8,EH_9,EH_10,EH_11,EH_12,EH_13,EH_14,EH_15,EH_16,entropy
0226,626,360,0.364861,0.508669,0.0358518,0.302024,0.421066,0.0274446,0.333115,0.464411,0.0383854,0.185483,0.443159,0.0262863,10.5697,11.0459,10.0934,11.9702,3,0.0254199,0.0256335,0.631944,0.032206,0,0.0557916,0.141153,0.3,0.5,0.0939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,4,4,4,2,1,4,4,4,1,4,1,1,4,0.639554
0227,1280,720,0.319927,0.423454,0.0760234,0.379898,0.502832,0.0891481,0.300175,0.39731,0.0845156,0.341982,0.457731,0.0727446,10.593,11.0706,10.1154,11.9971,3,0.102084,0.105615,0.0106383,0.000435644,0,0.00267,0.144729,0.24,0.4,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,4,1,1,4,1,4,1,4,1,2,2,1,4,0.62834
0228,1280,720,0.435922,0.548569,0.123144,0.304926,0.383722,0.0877551,0.259152,0.326119,0.0743868,0.349805,0.417954,0.0945137,10.6138,11.1028,10.1249,12.0218,3,0.0653602,0.066789,0.0141844,0.000304558,0,0.00203032,0.150667,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,3,4,1,4,1,1,1,4,1,1,1,4,1,0.614143
0229,1280,720,0.384558,0.215072,0.140334,0.353355,0.197621,0.134947,0.262087,0.146577,0.11155,0.276902,0.193038,0.127685,10.6045,11.0918,10.1173,12.0107,3,0.0163514,0.0164394,0,0,0,0,0.0873764,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,4,2,2,1,4,2,2,2,2,2,2,2,2,0.46397
0230,1280,720,0.349251,0.514368,0.147219,0.330112,0.486181,0.151363,0.320638,0.472227,0.158812,1,0.48321,0.144758,10.6304,11.1234,10.1374,12.0416,3,0.0568876,0.0579664,0.152174,0.0106622,0.0163043,0.0242327,0.145752,0.299701,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,4,1,4,1,1,1,4,1,1,1,1,1,1,0.597281
0231,1280,720,0.38562,0.54182,0.0941712,0.315386,0.443136,0.0708366,0.298994,0.420104,0.0920682,0.0958432,0.460654,0.0701756,10.5457,11.0305,10.0609,11.9618,3,0.163072,0.172286,0.0175439,0.000492583,0,0.00207545,0.0863702,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0.520792
0232,1280,720,0.414967,0.217625,0.0824104,0.301642,0.158193,0.0801805,0.283391,0.148621,0.0684309,0.178818,0.171487,0.0751734,10.5369,11.0235,10.0502,11.9495,3,0.10876,0.112784,0.0904255,0.00855926,0,0.0120567,0.0779957,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,0.515359
0233,1280,720,0.359628,0.419646,0.11017,0.341056,0.397975,0.0978298,0.299316,0.349269,0.095894,0.541283,0.390865,0.0972228,10.5409,11.0274,10.0545,11.9498,3,0.111425,0.115652,0.0361446,0.0011296,0,0.0060241,0.115061,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,1,1,1,1,4,1,1,1,4,1,1,0.572793
0234,1280,720,0.346397,0.413689,0.119271,0.326477,0.389899,0.123021,0.327126,0.390674,0.129658,0.33009,0.389177,0.116906,10.5451,11.0395,10.0506,11.9539,3,0.135541,0.141847,0.0954774,0.0110796,0.0301508,0.0100305,0.0899963,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,4,4,1,1,4,4,1,1,1,4,4,1,1,0.597147
0235,1280,720,0.165477,0.182104,0.00192179,0.379907,0.418079,0.00217955,0.454616,0.500295,0.00392469,0.273503,0.349743,0.00190965,10.5372,11.0266,10.0478,11.9462,3,0.000727186,0.00072736,0.0133333,0.00077934,0,0,0.0849051,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,5,3,4,2,2,2,2,2,2,2,2,2,2,2,0.608818
0236,1280,720,0.339334,0.465669,0.104933,0.34183,0.469094,0.0894626,0.318836,0.437539,0.0832893,0.0540268,0.455195,0.089483,10.5125,11.0022,10.0228,11.9201,3,0.135317,0.141609,0.0314136,0.00164887,0,0.00153988,0.0815229,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,3,2,4,1,4,2,4,4,4,2,2,4,4,0.581641
0237,1280,720,0.34926,0.352872,0.09416,0.329513,0.33292,0.0993202,0.321227,0.324549,0.0980152,0.186,0.331146,0.0950291,10.4988,10.9863,10.0113,11.9047,3,0.165955,0.175523,0.0406977,0.00771121,0,0.00751254,0.0754435,0.3,0.5,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,1,1,2,1,4,1,2,2,2,2,1,0.565825
0238,640,360,0.330322,0.294961,0.219924,0.344103,0.307267,0.222612,0.325576,0.290723,0.219867,0.288016,0.295674,0.216977,10.4993,10.9845,10.014,11.9065,3,0.11313,0.117496,0.0493827,0.00475453,0,4.84144e-05,0.107696,0.23976,0.3996,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,4,4,3,1,2,2,2,2,2,2,2,2,2,0.467439
0239,1280,720,0.547357,0.604087,0.101777,0.329359,0.363495,0.0373276,0.123284,0.136061,0.0620849,0.283132,0.401251,0.0445673,10.5211,10.9915,10.0507,11.9303,3,0.102291,0.105845,0.0675676,0.00269593,0,0.00503445,0.101902,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,2,2,2,3,4,2,2,2,2,2,2,0.614838
0240,1280,720,0.325792,0.608921,0.127739,0.31229,0.583686,0.119675,0.361918,0.676442,0.152373,0.433012,0.589851,0.12045,10.5248,10.9969,10.0527,11.9343,3,0.0254088,0.0256224,0.147368,0.0115718,0.0210526,0.0284004,0.1307,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1,4,1,4,1,2,1,4,1,2,2,4,2,1,0.568438
0241,1280,720,0.335514,0.207083,0.106512,0.334991,0.20676,0.109064,0.329495,0.203368,0.111278,0.0608374,0.202382,0.106063,10.505,10.9765,10.0335,11.911,3,0.136065,0,0.283688,0.0210745,0,0.0327354,0.0508342,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,1,1,4,1,1,1,2,2,2,2,1,0.491431
0242,960,720,0.354854,0.517476,0.0690447,0.329476,0.480468,0.0652433,0.31567,0.460334,0.0806256,1,0.47948,0.066005,10.5155,10.9853,10.0458,11.9215,3,0.166646,0.176291,0,0,0,0,0.129044,0.299734,0.499557,0.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,3,3,2,4,1,1,2,4,1,1,1,4,1,0.598904
0243,1280,720,0.330883,0.326307,0.0709452,0.343259,0.338512,0.0654239,0.325858,0.321351,0.0737711,0.204321,0.326249,0.0610522,10.5194,10.9927,10.046,11.9243,3,0.190606,0.203328,0.057971,0.00737847,0.0144928,0.00758738,0.0938908,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,0.601729
0244,1280,720,0.346373,0.641924,0.0708054,0.333606,0.618263,0.084948,0.320021,0.593086,0.100625,0.222668,0.610104,0.0791763,10.5137,10.9879,10.0394,11.9165,3,0.0356426,0.0360646,0.0843373,0.00811355,0,0.00330735,0.105643,0.24,0.4,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,0.556556
0245,640,360,0.395558,0.515908,0.171664,0.29621,0.386333,0.183906,0.308231,0.402011,0.173485,0.663595,0.418459,0.161551,10.5169,10.9914,10.0424,11.9195,3,0.12893,0.134628,0.319588,0.0219004,0,0.0182737,0.120199,0.3,0.5,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,4,4,4,1,1,1,4,4,1,4,2,4,4,1,0.540939
0246,1280,720,0.367927,0.504324,0.135256,0.340045,0.466105,0.141788,0.292028,0.400287,0.126871,0.126338,0.460645,0.133034,10.5136,10.9909,10.0363,11.9136,3,0.0804109,0.0825914,0.627451,0.0395533,0.00653595,0.0114315,0.101167,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,4,4,1,1,4,4,1,4,4,4,1,4,4,0.588478
0247,640,360,0.3616,0.444746,0.121695,0.348533,0.428674,0.117393,0.289867,0.356519,0.119916,0.208545,0.416815,0.114662,10.5104,10.9903,10.0305,11.9104,3,0.139192,0.145858,0.0287356,0.00388634,0.0114943,0.0108181,0.0503963,0.25,0.416667,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,1,1,3,3,1,1,1,1,1,4,1,1,1,0.558824
0248,1280,720,0.478609,0.42302,0.171814,0.308074,0.272292,0.114408,0.213317,0.18854,0.0867121,0.0579586,0.301607,0.121743,10.4953,10.9753,10.0153,11.893,3,0.041162,0.0417262,0.0444444,0.00140239,0,0.00522876,0.0660898,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,4,1,1,1,2,2,2,1,4,1,1,1,1,0.543279
0249,1280,720,0.330429,0.507972,0.104079,0.331758,0.510015,0.0986115,0.337813,0.519324,0.101962,0.157355,0.500374,0.0960788,10.4909,10.9719,10.0098,11.8875,3,0.112349,0.116655,0.19802,0.0186471,0,0.00442632,0.103163,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1,2,1,4,2,3,3,4,4,1,1,4,4,1,0.604084
0250,1280,720,0.349058,0.469823,0.13121,0.34422,0.463311,0.121248,0.306722,0.41284,0.105914,0.556203,0.450354,0.119231,10.5061,10.9891,10.0232,11.9003,3,0.0407576,0.0413106,0.574713,0.0382399,0,0.15835,0.147506,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,4,4,1,1,3,4,1,1,2,1,1,3,1,0.57834
0251,1280,720,0.366796,0.551107,0.128728,0.326794,0.491004,0.108091,0.306409,0.460377,0.151852,0.726641,0.495411,0.100909,10.5335,11.0137,10.0532,11.9262,3,0.170531,0.180638,0.025974,0.00084658,0,0.00356506,0.15127,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,1,4,3,1,4,2,1,1,2,2,1,2,1,2,0.5833
0252,1280,720,0.337575,0.734608,0.0680091,0.323976,0.705015,0.0658917,0.338449,0.73651,0.0778442,0.118291,0.703249,0.0657513,10.524,11.0066,10.0414,11.9158,3,0.0428334,0.0434441,0.418605,0.095137,0.0813953,0.046124,0.0717293,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,4,1,1,1,1,3,4,1,1,3,4,1,1,0.518759
0253,1280,720,0.366474,0.388771,0.0899883,0.34185,0.362649,0.0886899,0.291676,0.309421,0.081524,0.460111,0.357079,0.0858072,10.528,11.0135,10.0426,11.9206,3,0.0617601,0.0630378,0.0123457,0.000557163,0,0,0.079463,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,4,2,4,3,1,1,4,4,1,1,4,2,4,0.601022
0254,1280,720,0.402565,0.267861,0.138921,0.280341,0.186535,0.0994223,0.317093,0.210989,0.113247,0.183073,0.209312,0.109138,10.5244,11.0112,10.0377,11.9152,3,0.0667181,0.0682117,0.578313,0.0480834,0.0120482,0.0314198,0.0736403,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,4,1,1,4,1,1,1,4,4,1,4,1,0.392558
0255,1280,720,0.334789,0.0844416,0.0363178,0.292537,0.0737847,0.0342475,0.372673,0.0939968,0.0434398,0.0228295,0.0778349,0.0343229,10.4888,10.9755,10.0021,11.8735,3,0.0963181,0.0994659,0.0618557,0.00345173,0,0.00762078,0.0395214,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.382662
0256,640,360,0.371193,0.401822,0.208405,0.320998,0.347486,0.125173,0.307809,0.333209,0.129175,0.0870966,0.354865,0.14143,10.4852,10.9727,9.99763,11.8688,3,0.184881,0.19684,0.323232,0.011161,0,0.0297485,0.113125,0.2997,0.499501,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,4,4,1,1,4,1,1,1,4,4,4,1,4,0.561722
0257,1280,720,0.322284,0.420055,0.0264718,0.332962,0.433973,0.0132448,0.344754,0.449342,0.0169249,0.270562,0.42296,0.0143976,10.4735,10.9572,9.98986,11.8542,3,0.126818,0.132335,0.0254237,0.00347071,0,0.00937188,0.15777,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,2,2,2,1,2,2,4,2,2,2,2,2,2,0.539028
0258,1280,720,0.353824,0.323334,0.190734,0.3359,0.306954,0.187277,0.310276,0.283538,0.18223,0.431264,0.30304,0.181144,10.473,10.9575,9.9886,11.8532,3,0.0494459,0.0502629,0.0338983,0.00117949,0,0.00295779,0.101106,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,0.451303
0259,480,360,0.441403,0.690957,0.114773,0.277793,0.434847,0.0690612,0.280804,0.43956,0.0724005,0.0282716,0.501661,0.0785506,10.4487,10.9233,9.97406,11.8211,3,0.123746,0.128998,0,0,0,0,0.098262,0.2997,0.499501,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,2,2,1,1,2,3,4,4,4,3,2,0.57124
0260,1280,720,0.341383,0.49651,0.0588428,0.330189,0.480229,0.0559545,0.328428,0.477667,0.0553704,1,0.475185,0.052697,10.4775,10.9532,10.0018,11.852,3,0.0951174,0.0981872,0.375,0.0352414,0,0.0222318,0.173114,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,2,1,4,1,4,1,1,4,2,1,4,3,4,0.61359
0261,1280,720,0.361015,0.507298,0.0689815,0.343491,0.482673,0.0631839,0.295493,0.415227,0.0557199,0.279389,0.472716,0.0621741,10.4919,10.976,10.0079,11.8682,3,0.038044,0.0385255,0.951872,0.0860267,0,0.116808,0.126074,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,1,1,1,4,4,1,3,3,1,4,1,1,1,0.589622
0262,406,720,0.369413,0.41931,0.0627806,0.315266,0.35785,0.0510213,0.315321,0.357911,0.0401398,0.299411,0.368746,0.0512428,10.5106,10.9681,10.053,11.8895,3,0.209816,0.225341,0.142857,0.00675798,0.012987,0.00178253,0.105391,0.299707,0.499512,0.1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.62651
0263,1280,720,0.334588,0.439049,0.0437167,0.35279,0.462934,0.0412431,0.312621,0.410224,0.0435438,0.266586,0.440824,0.0390424,10.4957,10.9533,10.038,11.8731,3,0.171141,0.181336,0.0188679,0.000613289,0,0.00268837,0.0763721,0.2997,0.4995,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,4,1,1,3,1,1,1,1,3,4,1,1,0.569363
0264,640,360,0.297496,0.325339,0.178931,0.332691,0.363828,0.141988,0.369813,0.404424,0.156254,0.152268,0.349838,0.144568,10.4754,10.932,10.0188,11.8514,3,0.402178,0.463446,0.0280899,0.00545866,0.00561798,0.00266579,0.0658941,0.25,0.416667,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,4,4,1,1,4,4,1,1,4,4,2,3,4,0.546009
0265,1280,720,0.350019,0.440119,0.1201,0.33649,0.423106,0.124017,0.313491,0.394188,0.136249,0.188923,0.416416,0.117938,10.4703,10.9245,10.016,11.8455,3,0.198653,0.212533,0.0133333,0.00059809,0,0.000627451,0.053506,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,0.558667
0266,640,358,0.356191,0.580237,0.0369368,0.331101,0.539365,0.0363943,0.312708,0.509403,0.0329972,0.8154,0.537269,0.0350669,10.4944,10.9491,10.0396,11.8701,3,0.00359779,0.00360204,0.027027,0.000613211,0,0,0.19675,0.2997,0.499501,0.0954667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,1,3,4,1,1,1,4,2,4,4,1,0.639197
0267,1280,720,0.362992,0.413407,0.205883,0.373624,0.425516,0.214118,0.263384,0.299964,0.173399,0.99192,0.399539,0.199743,10.5055,10.9628,10.0482,11.8813,3,0.0189299,0.0190483,0.0340909,0.00148038,0,0.00258467,0.156332,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.515476
0268,1280,720,0.328946,0.47386,0.074236,0.327936,0.472405,0.0713397,0.343118,0.494276,0.0730719,0.121762,0.465862,0.070345,10.5023,10.9638,10.0409,11.8791,3,0.17513,0.185818,0.0175439,0.000504614,0,0,0.0820046,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,1,4,4,1,1,4,4,4,1,1,4,4,4,0.538992
0269,1280,720,0.297556,0.151683,0.125925,0.340492,0.173571,0.128656,0.361952,0.18451,0.127424,0.197707,0.164839,0.124527,10.4969,10.959,10.0348,11.8728,3,0.139736,0.146458,0.176471,0.0072355,0,0.0119954,0.0730519,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4,1,1,1,4,4,1,1,1,0.425683
0270,1280,720,0.329593,0.503435,0.0918872,0.338577,0.517158,0.0887299,0.33183,0.506852,0.0905609,0.528154,0.501668,0.0876357,10.4856,10.9445,10.0268,11.8601,3,0.137873,0.144416,0.04,0.0052121,0.00888889,0.00153377,0.121063,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,4,2,3,1,4,2,1,4,3,1,1,0.586066
0271,1280,720,0.355018,0.391673,0.146606,0.324307,0.357792,0.133248,0.320675,0.353785,0.139045,0.446574,0.360183,0.133751,10.4837,10.9462,10.0212,11.8565,3,0.11931,0.124179,0.412698,0.0225257,0,0.0485061,0.0934521,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,4,1,1,4,1,1,1,4,1,1,3,1,0.571489
0272,1280,720,0.342101,0.356011,0.187695,0.314072,0.326842,0.160297,0.343827,0.357807,0.170434,0.124956,0.33229,0.152331,10.4748,10.9397,10.0099,11.8461,3,0.137973,0.144528,0.132231,0.0115401,0.0165289,0.0185707,0.0719769,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,0.555441
0273,1280,720,0.344593,0.400917,0.14078,0.340901,0.396622,0.150817,0.314505,0.365911,0.147267,0.26341,0.386564,0.14274,10.4708,10.9366,10.0049,11.8414,3,0.0771027,0.079108,0,0,0,0,0.0907219,0.299572,0.499286,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,4,1,1,1,4,1,1,3,1,0.558064
0274,540,360,0.270778,0.235799,0.00292502,0.459519,0.400158,0.00336973,0.269704,0.234863,0.00288862,0.118555,0.325487,0.00310354,10.4651,10.9255,10.0047,11.834,3,0.360408,0.408862,0,0,0,0,0.0520098,0.2997,0.499501,0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,4,4,1,3,4,2,3,1,4,2,2,1,4,0.596356
0275,1280,720,0.326379,0.580464,0.100043,0.325707,0.57927,0.100563,0.347914,0.618764,0.0912291,0.227523,0.57255,0.097321,10.4601,10.9208,9.99937,11.829,3,0.0613576,0.0626212,0.619718,0.0232965,0.028169,0.0297155,0.0817928,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,4,1,1,1,1,3,3,2,3,3,3,1,3,0.552826
0276,1280,720,0.369219,0.136947,0.0791505,0.324888,0.120504,0.0797244,0.305892,0.113458,0.078684,0.159627,0.122079,0.0776912,10.4502,10.911,9.98938,11.8189,3,0.0387575,0.0392581,0.0149254,0.002706,0,0.00239977,0.0496112,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,4,2,4,3,1,1,4,3,1,3,1,1,1,1,0.435022
0277,1280,720,0.425427,0.248988,0.0789928,0.346487,0.202788,0.0486692,0.228086,0.133492,0.0822588,0.303432,0.204555,0.0493583,10.4537,10.9172,9.99021,11.8207,3,0.000672366,0.000672515,0.0267857,0.00105562,0,0,0.118142,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,4,1,1,1,4,1,1,1,4,2,3,3,1,0.460796
0278,1280,720,0.335933,0.420443,0.138585,0.3329,0.416646,0.116655,0.331167,0.414478,0.115239,0.0708484,0.409224,0.116042,10.4524,10.9153,9.98944,11.8189,3,0.1431,0.150169,0.0697674,0.00317088,0,0.0103967,0.0961156,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,4,1,1,1,4,4,4,2,4,2,2,2,4,0.607873
0279,1280,720,0.355819,0.481588,0.142842,0.333331,0.451151,0.135661,0.31085,0.420724,0.155301,0.84191,0.447676,0.131467,10.4539,10.9153,9.9925,11.8204,3,0.0545501,0.0555468,0,0,0,0,0.106664,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,4,1,3,3,4,4,1,4,4,1,1,0.581504
0280,1280,720,0.328382,0.437347,0.10954,0.332927,0.4434,0.111402,0.338691,0.451076,0.117143,0.790821,0.433742,0.108282,10.4643,10.925,10.0036,11.8345,3,0.126331,0.131806,0.288732,0.0194111,0.00704225,0.0145172,0.0837138,0.3,0.5,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,4,4,2,1,1,4,1,3,2,4,4,1,0.59442
0281,1280,720,0.324965,0.489522,0.139905,0.331009,0.498627,0.142799,0.344026,0.518236,0.147582,0.330093,0.48823,0.138907,10.4568,10.9159,9.99763,11.8261,3,0.167531,0.1773,0,0,0,0,0.0767719,0.2997,0.4995,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,4,1,4,1,4,2,2,2,2,2,2,0.550422
0282,1280,720,0.386377,0.503796,0.10613,0.312524,0.407499,0.0938464,0.301099,0.392602,0.109438,0.651564,0.42593,0.0921946,10.4803,10.9419,10.0188,11.8523,3,0.0227797,0.0229516,0.056701,0.00266001,0,0.00274914,0.176096,0.3,0.5,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,1,1,1,1,1,1,1,2,4,2,2,1,0.593407
0283,1280,720,0.349037,0.454823,0.12031,0.34979,0.455803,0.112453,0.301173,0.392453,0.120883,0.400725,0.439343,0.111724,10.4855,10.9465,10.0244,11.8552,3,0.100507,0.103939,0,0,0,0,0.103539,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,0.585219
0284,1280,720,0.428045,0.468275,0.212886,0.31113,0.340372,0.226166,0.260824,0.285338,0.241644,0.226603,0.364881,0.217406,10.4857,10.9486,10.0228,11.8536,3,0.0875138,0.0901049,0.434066,0.0378438,0.00549451,0.0123034,0.0881055,0.3,0.5,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,4,1,4,1,4,1,1,0.549643
0285,1280,720,0.378287,0.434797,0.0992804,0.325306,0.373902,0.0944859,0.296407,0.340686,0.0885335,0.0578335,0.38057,0.0912946,10.4811,10.9469,10.0153,11.847,3,0.225417,0.243453,0.261194,0.0182475,0,0.021793,0.108801,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,0.583047
0286,1280,720,0.333778,0.285717,0.133073,0.331803,0.284027,0.114592,0.334419,0.286266,0.110231,0.654622,0.279081,0.11437,10.4806,10.9412,10.02,11.8463,3,0.168409,0.178276,0.0108108,0.000338119,0,0,0.108982,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,4,4,1,2,2,2,2,2,2,2,2,2,2,0.571886
0287,1280,720,0.342865,0.317051,0.222298,0.364202,0.336782,0.172106,0.292933,0.270879,0.216179,0.3946,0.316914,0.178784,10.4788,10.9399,10.0178,11.846,3,0.0565075,0.0575769,0.4375,0.0217529,0,0.107031,0.112451,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,4,2,2,1,4,2,2,2,2,4,1,2,0.513814
0288,1280,720,0.363113,0.549626,0.0270262,0.338078,0.511732,0.0273337,0.298809,0.452293,0.0300761,0.726935,0.50593,0.0262967,10.487,10.9462,10.0277,11.8542,3,0.0363384,0.0367775,0.0133333,0.000544444,0,0,0.21339,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,1,4,2,3,1,4,2,2,0.591014
